wavelength,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499,500,501,502,503,504,505,506,507,508,509,510,511,512,513,514,515,516,517,518,519,520,521,522,523,524,525,526,527,528,529,530,531,532,533,534,535,536,537,538,539,540,541,542,543,544,545,546,547,548,549,550,551,552,553,554,555,556,557,558,559,560,561,562,563,564,565,566,567,568,569,570,571,572,573,574,575,576,577,578,579,580,581,582,583,584,585,586,587,588,589,590,591,592,593,594,595,596,597,598,599,600,601,602,603,604,605,606,607,608,609,610,611,612,613,614,615,616,617,618,619,620,621,622,623,624,625,626,627,628,629,630,631,632,633,634,635,636,637,638,639,640,641,642,643,644,645,646,647,648,649,650,651,652,653,654,655,656,657,658,659,660,661,662,663,664,665,666,667,668,669,670,671,672,673,674,675,676,677,678,679,680,681,682,683,684,685,686,687,688,689,690,691,692,693,694,695,696,697,698,699,700
lw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.89168757429849E-05,7.48436787194382E-05,0.0001343784,0.0002024181,0.0002806638,0.0003640124,0.0004490621,0.0005324107,0.0006140584,0.000688902,0.0007535398,0.0008079715,0.0008487954,0.0008811142,0.0009032271,0.0009168351,0.000927041,0.000933845,0.00094235,0.0009440509,0.0009508549,0.0009627619,0.0009763698,0.0009950807,0.0010171936,0.0010393065,0.0010648214,0.0010903363,0.0011158512,0.0011396651,0.0011515721,0.001161778,0.0011838909,0.0012009008,0.0012179108,0.0012332197,0.0012485286,0.0012638376,0.0012791465,0.0012961564,0.0013148674,0.0013352793,0.0013590932,0.0013863091,0.0014135249,0.0014441428,0.0014747607,0.0015036775,0.0015325944,0.0015581093,0.0015802222,0.0016006341,0.0016142421,0.001624448,0.001629551,0.001631252,0.001629551,0.001626149,0.001621046,0.0016159431,0.0016091391,0.0016023351,0.0015955312,0.0015904282,0.0015870262,0.0015819232,0.0015819232,0.0015802222,0.0015785212,0.0015785212,0.0015785212,0.0015802222,0.0015819232,0.0015836242,0.0015853252,0.0015887272,0.0015904282,0.0015904282,0.0015921292,0.0015921292,0.0015921292,0.0015904282,0.0015853252,0.0015836242,0.0015802222,0.0015751192,0.0015717173,0.0015700163,0.0015683153,0.0015683153,0.0015700163,0.0015751192,0.0015785212,0.0015836242,0.0015887272,0.0016125411,0.001622747,0.001632953,0.0016431589,0.0016686738,0.0016941887,0.0017231056,0.0017520225,0.0017826403,0.0018115572,0.0018404741,0.001869391,0.0018966069,0.0019238227,0.0019510386,0.0019765535,0.0020037694,0.0020309853,0.0020599022,0.002088819,0.0021194369,0.0021517558,0.0021840746,0.0022180945,0.0022521143,0.0022861342,0.0023167521,0.0023473699,0.0023762868,0.0024018017,0.0024239146,0.0024426255,0.0024579345,0.0024732434,0.0024902533,0.0025089642,0.0025327781,0.002561695,0.0025991168,0.0026450436,0.0027011764,0.0027709171,0.0028508638,0.0029393154,0.003037973,0.0031434345,0.003253999,0.0033696665,0.003487035,0.0036078055,0.003728576,0.0038476455,0.003965014,0.0040823825,0.004199751,0.0043137175,0.004427684,0.0045399495,0.0045943813,0.004650514,0.0047593776,0.0048665401,0.0049737027,0.0050774632,0.0051812238,0.0052849843,0.0053853429,0.0054874024,0.005587761,0.0056898206,0.0057918801,0.0058939397,0.0059959993,0.0060980588,0.0062001184,0.006300477,0.0063974335,0.0064909881,0.0065794398,0.0066644894,0.0067427351,0.0068158777,0.0068805155,0.0069383492,0.0070148939,0.0070370068,0.0070812326,0.0071203554,0.0071764882,0.007212209,0.00723092,0.0072666408,0.0073057636,0.0073635974,0.0074027202,0.0074214311,0.007460554,0.0075200887,0.0075592116,0.0075966334,0.0076153443,0.0076663741,0.0077003939,0.0077310118,0.0077599287,0.0077871446,0.0078109585,0.0078347724,0.0078551843,0.0078721942,0.0078875031,0.0078994101,0.007911317,0.007913018,0.007911317,0.0079062141,0.0078943071,0.0078738952,0.0078466793,0.0078092575,0.0077633307,0.0077071979,0.0076391582,0.0075643145,0.0074843679,0.0074010192,0.0073142686,0.007229219,0.0071458703,0.0070676247,0.006994482,0.0069315452,0.0068754125,0.0068243827,0.0067767549,0.0067291271,0.0066780973,0.0066219646,0.0065556259,0.0064790812,0.0063872276,0.0062783641,0.0061524906,0.0060147102,0.0058650228,0.0057119335,0.0055554422,0.0053989508,0.0052492635,0.0051063801,0.0049754036,0.0048614371,0.0047627796,0.0046743279,0.0045943813,0.0045178366,0.0044412919,0.0043596443,0.0042711927,0.0041691331,0.0040517646,0.0039139842,0.0037574929,0.0035839916,0.0034002844,0.0032114742,0.003019262,0.0028304519,0.0026484456,0.0024766454,0.002323556,0.0021908786,0.0020769121,0.0019816565,0.0019000088,0.0018268662,0.0017622284,0.0016975907,0.001631252,0.0015598103,0.0014815646,0.00138801,0.0012808475,0.001161778,0.0009627619,0.0008181775,0.0007433338,0.0005885435,0.0004303512,0.0001837072,1.70099272334683E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sw,0,0,0,0,0,0,0,0,0,0,0,3.9279354460601E-05,0.0001021263,0.0001754478,0.0002566251,0.0003456583,0.0004346915,0.0005237247,0.0006127579,0.0006939353,0.0007698754,0.0008327223,0.0008877134,0.00093223,0.0009715094,0.0010003142,0.0010291191,0.0010526867,0.0010762543,0.0010998219,0.0011233895,0.0011521944,0.0011836179,0.0012202786,0.0012543207,0.0012909815,0.0013276422,0.0013616843,0.0013904892,0.0014166754,0.0014454803,0.0014559547,0.0014638106,0.0014638106,0.0014690479,0.0014769037,0.0014926155,0.0015161831,0.0015528438,0.0016052163,0.0016733005,0.0017597151,0.00186446,0.0019849167,0.0021158479,0.0022572536,0.0024065151,0.0025583953,0.0027102755,0.0028621557,0.0030114172,0.0031528229,0.0032889913,0.0034199225,0.0035456164,0.0036686917,0.0037865298,0.0039043679,0.0040169687,0.0041295695,0.0042421703,0.0043547711,0.0044699906,0.00458521,0.0047030481,0.0048235048,0.0049465801,0.0050775113,0.0052136797,0.0053524667,0.0055017283,0.0056562271,0.0058212004,0.0059966482,0.0061825704,0.0063842045,0.006596313,0.0068267519,0.0070702839,0.0073347648,0.0076175762,0.0079187179,0.0082355714,0.0087278726,0.0088928459,0.0092227925,0.0095448832,0.0100031423,0.0102833351,0.0104168849,0.0107651618,0.0109563214,0.0111212946,0.0112574631,0.0113753011,0.0114721902,0.0115559862,0.011626689,0.0116921546,0.0117523829,0.0118099927,0.011870221,0.0119278307,0.0119828218,0.0120325757,0.0120770923,0.012113753,0.0121399392,0.012155651,0.0121582696,0.0121477951,0.0121216089,0.0120797109,0.0120247198,0.0119513983,0.0118676024,0.0117654761,0.0116502566,0.0115193254,0.0113753011,0.0112155651,0.0110453546,0.0108620509,0.0106708914,0.0104744946,0.0102728606,0.0100712266,0.0098669739,0.0096705771,0.009476799,0.0092908767,0.0091128103,0.0089425998,0.0087776265,0.0086152718,0.0084555358,0.0082957997,0.0081360637,0.007973709,0.0078061171,0.0075468734,0.0073635697,0.0072719179,0.0070807584,0.0067822353,0.006575364,0.0063632555,0.0061432911,0.0059180895,0.0056850319,0.0054467372,0.0052058238,0.0049622918,0.0047187598,0.0044804651,0.0042474076,0.0040222059,0.0038074788,0.0036058448,0.0034225411,0.0032523306,0.0031004504,0.0029616633,0.0028359694,0.0027181313,0.0026081492,0.0025034042,0.0024038965,0.0023017702,0.0022022625,0.0020975175,0.0019927726,0.0018827904,0.0017728082,0.0016575888,0.0015423693,0.0014245313,0.0013066932,0.0011862365,0.0010631612,0.0009400859,0.0008196292,0.0006991725,0.0005839531,0.0004713523,0.0003692259,0.0002749555,0.0001885409,0.0001178381,5.7609719794493E-05,1.3093117748258E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uv,0,0,0,0,0,0,0,0,0,0,0,0.0002140124,0.0005748959,0.001007117,0.0014938902,0.0020268229,0.0026017188,0.003205989,0.0038312408,0.0044606889,0.0050943333,0.0057153887,0.0063238552,0.0069155365,0.0074904324,0.0080443467,0.0085856721,0.0091018195,0.0096011817,0.0103061636,0.0105327649,0.0109649859,0.0113762253,0.0119595139,0.0123371828,0.0127022627,0.0130673426,0.0134324225,0.0138016987,0.0141793675,0.0145696254,0.0149766685,0.0153921042,0.0158159326,0.0162439573,0.016671982,0.0170916141,0.0175028535,0.0178973076,0.0182749765,0.0186274674,0.0189505841,0.0192401303,0.0194835169,0.0196807439,0.0198192225,0.01989056,0.0198947563,0.0198192225,0.019655566,0.0193995904,0.0190429032,0.0186022895,0.0180861421,0.0175070498,0.016881798,0.0162187794,0.0155389754,0.0148465825,0.0138268766,0.0131722506,0.0125511951,0.0122532563,0.0114055996,0.0108852558,0.0103984826,0.0099494763,0.0095340406,0.0091563717,0.008820666,0.0085227273,0.0082583591,0.0080233651,0.0078135491,0.0076205183,0.0074358802,0.0072554384,0.0070749966,0.0068819659,0.0066721499,0.0064455485,0.006189573,0.0059126158,0.0056146771,0.0052957567,0.0049642473,0.0046159527,0.0042592655,0.0038899893,0.0035123204,0.0031262589,0.0027401974,0.0023583322,0.0019848597,0.0016281724,0.0012840741,0.0008224789,0.0006881966,0.0004364173,0.0001426749,4.19632020867617E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
