wavelength,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499,500,501,502,503,504,505,506,507,508,509,510,511,512,513,514,515,516,517,518,519,520,521,522,523,524,525,526,527,528,529,530,531,532,533,534,535,536,537,538,539,540,541,542,543,544,545,546,547,548,549,550,551,552,553,554,555,556,557,558,559,560,561,562,563,564,565,566,567,568,569,570,571,572,573,574,575,576,577,578,579,580,581,582,583,584,585,586,587,588,589,590,591,592,593,594,595,596,597,598,599,600,601,602,603,604,605,606,607,608,609,610,611,612,613,614,615,616,617,618,619,620,621,622,623,624,625,626,627,628,629,630,631,632,633,634,635,636,637,638,639,640,641,642,643,644,645,646,647,648,649,650,651,652,653,654,655,656,657,658,659,660,661,662,663,664,665,666,667,668,669,670,671,672,673,674,675,676,677,678,679,680,681,682,683,684,685,686,687,688,689,690,691,692,693,694,695,696,697,698,699,700
lw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000482748,0.0013439509,0.0022043809,0.0030626658,0.0039176068,0.0047690958,0.0056168447,0.0064579457,0.0072894936,0.0081141336,0.0089328545,0.0096609665,0.0102793855,0.0110211884,0.0116918294,0.0124784554,0.0131774383,0.0139821773,0.0146812032,0.0154808872,0.0161614792,0.0169203011,0.0175512041,0.0181887351,0.01873712,0.019245218,0.019718563,0.020164803,0.0205731589,0.0209423679,0.0212665439,0.0215448179,0.0216878279,0.0218010209,0.0217756739,0.0217505229,0.0216129169,0.0214649999,0.0212008149,0.0209349979,0.0205715839,0.0202087959,0.019757388,0.019307213,0.018784338,0.0182656751,0.0176887951,0.0171033341,0.0164770581,0.0158551952,0.0152052722,0.0145674772,0.0139064253,0.0132599563,0.0126042103,0.0119699794,0.0113337214,0.0107175364,0.0101111565,0.0095290325,0.0089613045,0.0084169976,0.0078873416,0.0073838146,0.0069020146,0.0064435907,0.0060045827,0.0055917807,0.0051986757,0.0048289647,0.0044812208,0.0041539898,0.0038451328,0.0035583648,0.0032893298,0.0030393778,0.0028066089,0.0025894009,0.0023869409,0.0022000989,0.0020269159,0.0018657179,0.0017171599,0.0015805659,0.0014541299,0.0013376349,0.0012299399,0.0011306259,0.0010388709,0.000954851,0.000877769,0.000806606,0.000741039,0.000680868,0.000625596,0.000574597,0.000527752,0.000484572,0.000444731,0.000408428,0.000375018,0.000344283,0.000316358,0.000290811,0.000267335,0.000245693,0.000225832,0.000207557,0.000190803,0.00017552,0.000161439,0.000148448,0.00013654,0.000125542,0.000115422,0.000106114,9.76E-05,8.97E-05,8.26E-05,7.61E-05,7.01E-05,6.45E-05,5.95E-05,5.48E-05,5.05E-05,4.65E-05,4.28E-05,3.95E-05,3.64E-05,3.36E-05,3.1E-05,2.86E-05,2.64E-05,2.43E-05,2.24E-05
mw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0006090409,0.0016789798,0.0027453546,0.0038067555,0.0048623313,0.0059102632,0.0069475391,0.0079725759,0.0089827568,0.0099746797,0.0109498605,0.0118775874,0.0128501623,0.0137208802,0.014667161,0.0155190719,0.0163760848,0.0171388217,0.0179180266,0.0185259105,0.0191890664,0.0196628734,0.0201585693,0.0204786033,0.0208095772,0.0209883562,0.0211658102,0.0212208812,0.0212968941,0.0212622442,0.0211977352,0.0210465722,0.0208775022,0.0206357852,0.0203833743,0.0200690053,0.0197387214,0.0193675804,0.0189857465,0.0185702125,0.0181478876,0.0176867906,0.0172070867,0.0167174708,0.0162257798,0.0157207119,0.015211092,0.014693773,0.0141742971,0.0136509672,0.0131288742,0.0126025583,0.0120833364,0.0115719754,0.0110628355,0.0105564966,0.0100554067,0.0095651737,0.0090847528,0.0086159998,0.0081571989,0.007711314,0.007279853,0.0068653321,0.0064638681,0.0060756342,0.0057042042,0.0053508933,0.0050112883,0.0046893054,0.0043821484,0.0040920475,0.0038161535,0.0035549385,0.0033068156,0.0030730896,0.0028537946,0.0026480536,0.0024540547,0.0022730137,0.0021027897,0.0019443187,0.0017953838,0.0016571028,0.0015288898,0.0014100378,0.0012994288,0.0011967868,0.0011012479,0.0010130549,0.0009313799,0.0008558259,0.0007859819,0.0007219559,0.0006626069,0.0006078789,0.0005575049,0.0005113479,0.0004688999,0.0004299289,0.0003941569,0.000361349,0.000331298,0.000303709,0.000278213,0.000254932,0.000233573,0.00021405,0.000196154,0.00017974,0.000164678,0.000150886,0.000138306,0.000126783,0.000116175,0.000106526,9.77E-05,8.96E-05,8.22E-05,7.54E-05,6.92E-05,6.35E-05,5.83E-05,5.35E-05,4.91E-05,4.51E-05,4.14E-05,3.8E-05,3.49E-05,3.21E-05,2.95E-05,2.71E-05,2.49E-05,2.29E-05,2.11E-05,1.94E-05,1.78E-05,1.64E-05,1.51E-05,1.39E-05,1.28E-05,1.18E-05,1.09E-05,1E-05,9.22E-06,8.5E-06,7.83E-06,7.23E-06,6.67E-06,6.15E-06,5.68E-06,5.24E-06,4.84E-06,4.47E-06,4.13E-06,3.81E-06,3.52E-06,3.25E-06,3E-06,2.78E-06,2.57E-06,2.38E-06,2.2E-06,2.04E-06,1.89E-06,1.75E-06,1.62E-06,1.5E-06,1.39E-06,1.29E-06,1.19E-06,1.11E-06,1.02E-06,9.49E-07,8.8E-07,8.16E-07,7.58E-07,7.03E-07,6.53E-07,6.07E-07,5.63E-07,5.23E-07,4.86E-07,4.51E-07,4.2E-07,3.9E-07,3.63E-07,3.37E-07,3.14E-07,2.92E-07,2.71E-07,2.52E-07
sw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000103995,0.0007380688,0.0013811477,0.0020328105,0.0026920103,0.0033570812,0.004027577,0.0047029448,0.0053802236,0.0060577325,0.0067386393,0.0074209161,0.008100634,0.0087786448,0.0094563636,0.0101303244,0.0107755513,0.0114537211,0.012020699,0.0126612748,0.0131743377,0.0137360615,0.0141668984,0.0146350943,0.0149691612,0.0153288561,0.0155654811,0.015818247,0.015966714,0.0161270729,0.0161871089,0.0162533639,0.0162516179,0.0162493479,0.0161836489,0.0161241009,0.0160109239,0.015895416,0.015754009,0.0156052491,0.0154233901,0.0152495481,0.0150493562,0.0148434342,0.0146181233,0.0143987494,0.0141627274,0.0139294705,0.0136790305,0.0134263546,0.0131653277,0.0129074747,0.0126330258,0.0123582659,0.0120813389,0.01180756,0.0115221191,0.0112349342,0.0109454412,0.0106653573,0.0103778494,0.0100966234,0.0098151905,0.0095373466,0.0092617417,0.0089872857,0.0087130658,0.0084477549,0.0081851429,0.007926527,0.0076683981,0.0074172341,0.0071663802,0.0069232372,0.0066880013,0.0064583754,0.0062350624,0.0060173425,0.0058043775,0.0055955506,0.0053858446,0.0051840787,0.0049941147,0.0048128268,0.0046355308,0.0044630379,0.0042955739,0.004133599,0.003978261,0.003827053,0.0036831191,0.0035491821,0.0034186161,0.0032902652,0.0031669982,0.0030474842,0.0029321193,0.0028216723,0.0027142603,0.0026099943,0.0025110964,0.0024160034,0.0023243184,0.0022368274,0.0021511155,0.0020671925,0.0019879065,0.0019116735,0.0018380355,0.0017675896,0.0017003436,0.0016350476,0.0015722946,0.0015121276,0.0014536466,0.0013976586,0.0013445277,0.0012927817,0.0012427257,0.0011946797,0.0011485847,0.0011041337,0.0010614737,0.0010200547,0.0009803688,0.0009420858,0.0009055778,0.0008702968,0.0008362508,0.0008036498,0.0007726938,0.0007427538,0.0007139438,0.0006863168,0.0006598308,0.0006343978,0.0006098908,0.0005862329,0.0005634499,0.0005416439,0.0005205889,0.0005002689,0.0004807219,0.0004619029,0.0004437499,0.0004260819,0.0004090569,0.0003928359,0.0003771969,0.0003621259,0.0003475329,0.0003334199,0.0003197979,0.0003066639,0.0002939349,0.0002816539,0.0002699479,0.0002585769,0.0002475139,0.0002368809,0.0002266649,0.0002168579,0.0002074229,0.0001983639,0.000189632,0.000181255,0.000173172,0.000165304,0.000157765,0.000150541,0.000143595,0.000136931,0.000130516,0.000124321,0.000118368,0.000112694,0.000107238,0.000102003,9.7E-05,9.22E-05,8.77E-05,8.33E-05,7.91E-05,7.5E-05,7.12E-05,6.75E-05,6.4E-05,6.07E-05,5.75E-05,5.44E-05,5.15E-05,4.87E-05,4.61E-05,4.35E-05,4.11E-05,3.89E-05,3.67E-05,3.46E-05,3.27E-05,3.08E-05,2.91E-05,2.74E-05,2.58E-05,2.43E-05,2.29E-05,2.16E-05,2.03E-05,1.91E-05,1.8E-05,1.69E-05,1.59E-05,1.5E-05,1.41E-05,1.32E-05,1.24E-05,1.17E-05,1.1E-05,1.03E-05,9.67E-06,9.08E-06,8.52E-06,7.99E-06,7.5E-06,7.05E-06,6.62E-06,6.21E-06,5.83E-06,5.47E-06,5.14E-06,4.82E-06,4.53E-06,4.25E-06,3.99E-06,3.74E-06,3.5E-06,3.29E-06,3.08E-06,2.89E-06,2.71E-06,2.54E-06,2.39E-06,2.24E-06,2.1E-06,1.97E-06,1.85E-06,1.74E-06,1.63E-06,1.53E-06,1.44E-06,1.35E-06,1.27E-06,1.19E-06,1.11E-06,1.05E-06,9.82E-07
dbl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19E-06,2.31E-05,4.54E-05,6.81E-05,9.13E-05,0.000115035,0.000139349,0.000164335,0.00019008,0.000216578,0.000243874,0.000272213,0.000301632,0.000332092,0.000363749,0.00039679,0.000431198,0.000466938,0.000504064,0.000542843,0.00058352,0.000626087,0.00067044,0.000716775,0.000765196,0.000815401,0.000867626,0.000922179,0.00097904,0.001038391,0.001100053,0.001164023,0.001230373,0.001299283,0.001370763,0.001445128,0.001522685,0.001602822,0.001685459,0.001771134,0.0018595741,0.0019510161,0.0020460181,0.0021445261,0.0022456841,0.0023494661,0.0024568101,0.0025679291,0.0026826301,0.0028009291,0.0029228041,0.0030482761,0.0031772571,0.0033083611,0.0034425931,0.0035782841,0.0037247791,0.0038660431,0.0040164331,0.0041622951,0.0043200261,0.0044661031,0.0046255861,0.0047750231,0.0049345061,0.0050827701,0.0052374041,0.0053792791,0.0055315371,0.0056709032,0.0058159892,0.0059477972,0.0060850792,0.0062084102,0.0063357812,0.0064568562,0.0065815752,0.0066978822,0.0068173942,0.0069274452,0.0070381022,0.0071317582,0.0072262382,0.0073242682,0.0074254582,0.0075213812,0.0076130232,0.0076979492,0.0077842952,0.0078656402,0.0079456852,0.0080258432,0.0081179722,0.0082055402,0.0082852452,0.0083620632,0.0084359012,0.0085062162,0.0085786482,0.0086450162,0.0087085472,0.0087736492,0.0088374072,0.0088947352,0.0089560012,0.0090083562,0.0090531942,0.0091017642,0.0091497862,0.0091940032,0.0092366522,0.0092786143,0.0093150133,0.0093483163,0.0093829883,0.0094074983,0.0094316243,0.0094578433,0.0094759673,0.0094879423,0.0094959463,0.0094980573,0.0094990093,0.0094959083,0.0094881083,0.0094748273,0.0094612483,0.0094444123,0.0094238023,0.0093961883,0.0093662743,0.0093346513,0.0093001533,0.0092594753,0.0092173682,0.0091729602,0.0091231132,0.0090681182,0.0090077702,0.0089395462,0.0088675272,0.0087910832,0.0087079342,0.0086210272,0.0085273002,0.0084269162,0.0083153392,0.0081987942,0.0080789152,0.0079536292,0.0078216222,0.0076831592,0.0075386122,0.0073863862,0.0072269272,0.0070613992,0.0068897402,0.0067172002,0.0065371622,0.0063478812,0.0061555232,0.0059608562,0.0057639012,0.0055634282,0.0053627271,0.0051604521,0.0049570601,0.0047526491,0.0045452811,0.0043395331,0.0041384401,0.0039390481,0.0037428261,0.0035499011,0.0033597741,0.0031739521,0.0029946281,0.0028207231,0.0026521911,0.0024905441,0.0023357181,0.0021869081,0.0020450061,0.0019094771,0.001780097,0.001658183,0.001542855,0.001433238,0.001330267,0.001233108,0.001142129,0.001057052,0.000977245,0.000902417,0.000832731,0.000768202,0.000708344,0.00065265,0.000601018,0.000553026,0.000508912,0.000467979,0.000430115,0.00039525,0.00036323,0.000333746,0.00030657,0.000281457,0.000258365,0.000237049,0.000217594,0.00019981,0.000183422,0.00016832,0.000154492,0.000141799,0.000130152,0.000119438,0.000109576,0.000100504,9.22E-05,8.46E-05,7.77E-05,7.13E-05,6.55E-05,6.02E-05,5.53E-05,5.08E-05,4.66E-05,4.28E-05,3.94E-05,3.62E-05,3.33E-05,3.06E-05,2.81E-05,2.58E-05,2.37E-05,2.18E-05,2.01E-05,1.85E-05,1.7E-05,1.56E-05,1.44E-05,1.33E-05,1.22E-05,1.13E-05,1.04E-05,9.55E-06,8.8E-06,8.12E-06,7.48E-06,6.9E-06,6.36E-06,5.86E-06,5.41E-06,4.99E-06
