wavelength,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499,500,501,502,503,504,505,506,507,508,509,510,511,512,513,514,515,516,517,518,519,520,521,522,523,524,525,526,527,528,529,530,531,532,533,534,535,536,537,538,539,540,541,542,543,544,545,546,547,548,549,550,551,552,553,554,555,556,557,558,559,560,561,562,563,564,565,566,567,568,569,570,571,572,573,574,575,576,577,578,579,580,581,582,583,584,585,586,587,588,589,590,591,592,593,594,595,596,597,598,599,600,601,602,603,604,605,606,607,608,609,610,611,612,613,614,615,616,617,618,619,620,621,622,623,624,625,626,627,628,629,630,631,632,633,634,635,636,637,638,639,640,641,642,643,644,645,646,647,648,649,650,651,652,653,654,655,656,657,658,659,660,661,662,663,664,665,666,667,668,669,670,671,672,673,674,675,676,677,678,679,680,681,682,683,684,685,686,687,688,689,690,691,692,693,694,695,696,697,698,699,700
X,0.000135872,0.000135872,0.000135872,0.000145002,0.00016214,0.000179277,0.000196414,0.000213552,0.000243824,0.000282913,0.000322002,0.00036109,0.000400179,0.00045691,0.000522572,0.000588233,0.000653895,0.000719556,0.000817104,0.000926476,0.001035847,0.001145219,0.00125459,0.001400092,0.001554907,0.001709722,0.001864536,0.002019351,0.002155438,0.002288494,0.00242155,0.002554606,0.002687661,0.002777022,0.002862901,0.002948781,0.003034661,0.00312054,0.003159058,0.003197184,0.00323531,0.003273436,0.003309352,0.003308967,0.003308582,0.003308197,0.003307812,0.003304657,0.003281743,0.003258828,0.003235914,0.003213,0.003188053,0.003154356,0.003120659,0.003086962,0.003053264,0.003014479,0.002960756,0.002907033,0.00285331,0.002799587,0.0027386,0.002662156,0.002585711,0.002509267,0.002432823,0.002344509,0.002237256,0.002130002,0.002022749,0.001915495,0.001810326,0.001707694,0.001605061,0.001502429,0.001399797,0.001303927,0.001214389,0.00112485,0.001035312,0.000945774,0.000866209,0.000793808,0.000721407,0.000649006,0.000576606,0.000518669,0.000468604,0.00041854,0.000368475,0.000318411,0.000280293,0.000246981,0.000213669,0.000180357,0.000147044,0.000124978,0.000106108,0.000087237,0.000068367,0.000049496,0.000042493,0.000037679,0.000032865,0.000028052,0.000023238,0.000034892,0.000048178,0.000061465,0.000074751,0.000088037,0.000125552,0.000163678,0.000201804,0.00023993,0.000279193,0.000345047,0.000410901,0.000476755,0.000542609,0.000610945,0.000700098,0.000789252,0.000878405,0.000967558,0.001059893,0.001167531,0.00127517,0.001382808,0.001490447,0.001600053,0.001715972,0.00183189,0.001947808,0.002063727,0.002182273,0.002306856,0.00243144,0.002556023,0.002680607,0.002808457,0.002941898,0.003075339,0.00320878,0.00334222,0.003479342,0.003621255,0.003763169,0.003905082,0.004046995,0.004193723,0.004345264,0.004496805,0.004648346,0.004799887,0.004955458,0.005114124,0.005272789,0.005431455,0.00559012,0.005750609,0.005912163,0.006073717,0.006235271,0.006396825,0.006558111,0.00671928,0.006880448,0.007041617,0.007202786,0.007359111,0.007513926,0.00766874,0.007823555,0.007978369,0.008122663,0.008264769,0.008406874,0.008548981,0.008691086,0.008813408,0.00893337,0.009053332,0.009173295,0.009293257,0.009386258,0.009478106,0.009569955,0.009661803,0.009752834,0.00981137,0.009869907,0.009928445,0.009986981,0.010041195,0.010051785,0.010062376,0.010072966,0.010083557,0.01008752,0.010055556,0.010023592,0.009991628,0.009959664,0.00991645,0.009833651,0.009750851,0.009668052,0.009585253,0.009490743,0.009367123,0.009243502,0.009119882,0.008996261,0.008859203,0.008697456,0.00853571,0.008373963,0.008212216,0.008035176,0.007836844,0.007638512,0.00744018,0.007241848,0.007037929,0.006828043,0.006618158,0.006408273,0.006198387,0.00599749,0.005803972,0.005610454,0.005416935,0.005223417,0.005037594,0.004856592,0.004675589,0.004494587,0.004313585,0.004141622,0.003973907,0.003806191,0.003638475,0.003470759,0.003317119,0.003168274,0.003019428,0.002870583,0.002721737,0.002592424,0.002467648,0.002342872,0.002218096,0.00209332,0.001987121,0.001883527,0.001779932,0.001676337,0.001572742,0.00148748,0.001403333,0.001319186,0.001235039,0.001151049,0.001085965,0.001020881,0.000955798,0.000890714,0.000827051,0.000781223,0.000735394,0.000689566,0.000643738,0.000599788,0.000567439,0.000535089,0.00050274,0.000470391,0.000439186,0.000412421,0.000385655,0.00035889,0.000332125,0.000307287,0.000287646,0.000268006,0.000248365,0.000228724,0.000211219,0.000197933,0.000184646,0.00017136,0.000158074,0.000146721,0.000138248,0.000129776,0.000121304,0.000112831,0.000108359,0.000108359
Y,0.000003795,0.000003795,0.000003795,0.000004,0.000004384,0.000004769,0.000005154,0.000005538,0.000006383,0.000007536,0.00000869,0.000009844,0.000010997,0.000012662,0.000014584,0.000016507,0.00001843,0.000020352,0.000023397,0.000026858,0.000030319,0.00003378,0.000037241,0.000042995,0.00004934,0.000055685,0.00006203,0.000068375,0.000076374,0.000084642,0.00009291,0.000101178,0.000109445,0.000119316,0.000129314,0.000139312,0.00014931,0.000159308,0.000171213,0.000183134,0.000195055,0.000206976,0.000218963,0.000232037,0.000245112,0.000258186,0.000271261,0.000284666,0.000300433,0.000316199,0.000331965,0.000347731,0.00036415,0.000383377,0.000402604,0.000421832,0.000441059,0.000461263,0.000484336,0.000507408,0.000530481,0.000553554,0.000577794,0.00060452,0.000631246,0.000657971,0.000684697,0.000713793,0.000746672,0.00077955,0.000812429,0.000845307,0.000882086,0.000923617,0.000965148,0.001006678,0.001048209,0.001094505,0.001145265,0.001196025,0.001246785,0.001297545,0.001352668,0.001410927,0.001469185,0.001527443,0.001585702,0.001654418,0.001728827,0.001803237,0.001877646,0.001952055,0.002042781,0.00214007,0.00223736,0.002334649,0.002431938,0.00254989,0.002673712,0.002797536,0.002921359,0.003045182,0.003201308,0.003363393,0.003525478,0.003687563,0.003849648,0.004031676,0.00421568,0.004399684,0.004583689,0.004767693,0.004969513,0.005171784,0.005374053,0.005576323,0.005778325,0.005974058,0.00616979,0.006365523,0.006561256,0.006753177,0.006913147,0.007073118,0.007233088,0.007393058,0.007548262,0.007680546,0.007812828,0.007945111,0.008077394,0.00820241,0.008304122,0.008405834,0.008507546,0.008609257,0.008702922,0.008778101,0.008853279,0.008928457,0.009003635,0.009069736,0.009120303,0.009170871,0.009221438,0.009272006,0.009312884,0.009341148,0.009369412,0.009397676,0.00942594,0.009444878,0.009454492,0.009464105,0.009473719,0.009483333,0.009482072,0.009472458,0.009462845,0.009453231,0.009443618,0.00942017,0.009388637,0.009357105,0.009325572,0.00929404,0.009248843,0.009197699,0.009146555,0.00909541,0.009044266,0.008978465,0.008908094,0.008837722,0.008767351,0.008696979,0.0086126,0.008525309,0.008438018,0.008350726,0.008263434,0.008161885,0.008058635,0.007955385,0.007852135,0.007748885,0.007635309,0.007521292,0.007407275,0.007293258,0.007179109,0.007059708,0.006940307,0.006820906,0.006701505,0.006581792,0.006458931,0.006336069,0.006213207,0.006090345,0.005967394,0.005843956,0.005720517,0.005597079,0.00547364,0.005350372,0.005227703,0.005105033,0.004982364,0.004859694,0.004738128,0.004619305,0.00450048,0.004381656,0.004262832,0.004145093,0.004029345,0.003913597,0.00379785,0.003682102,0.003566516,0.003451153,0.003335789,0.003220426,0.003105063,0.00299342,0.002885747,0.002778075,0.002670403,0.002562731,0.002463506,0.002371215,0.002278925,0.002186634,0.002094344,0.002009145,0.001928391,0.001847637,0.001766883,0.001686129,0.001612177,0.001541421,0.001470665,0.001399909,0.001329153,0.001266428,0.001206439,0.00114645,0.001086462,0.001026473,0.000975533,0.000926696,0.000877859,0.000829022,0.000780185,0.000739443,0.000699835,0.000660227,0.000620619,0.000581011,0.000549015,0.000517482,0.00048595,0.000454417,0.000422944,0.000398718,0.000374492,0.000350266,0.000326039,0.000302352,0.000285432,0.000268512,0.000251592,0.000234672,0.000218449,0.000206528,0.000194607,0.000182687,0.000170766,0.000159278,0.000149472,0.000139667,0.000129861,0.000120055,0.000110977,0.000103863,0.000096749,0.000089635,0.000082521,0.000076182,0.000071375,0.000066569,0.000061762,0.000056955,0.000052843,0.000049767,0.000046691,0.000043614,0.000040538,0.000038914,0.000038914
Z,0.000645846,0.000645846,0.000645846,0.000689288,0.000770827,0.000852366,0.000933904,0.001015443,0.001160304,0.001347669,0.001535034,0.001722399,0.001909764,0.002182493,0.00249843,0.002814368,0.003130306,0.003446243,0.003917427,0.004446175,0.004974922,0.00550367,0.006032417,0.006743853,0.007502373,0.008260894,0.009019414,0.009777934,0.01045848,0.011126402,0.011794324,0.012462245,0.013130167,0.0136033,0.014060918,0.014518536,0.014976154,0.015433772,0.01567478,0.015913999,0.016153217,0.016392435,0.016621854,0.016690284,0.016758715,0.016827146,0.016895576,0.016953105,0.016932865,0.016912625,0.016892384,0.016872144,0.016845544,0.016791571,0.016737597,0.016683624,0.01662965,0.016552705,0.016408326,0.016263947,0.016119567,0.015975189,0.015790017,0.015518029,0.015246041,0.014974054,0.014702066,0.014356263,0.01389267,0.013429076,0.012965482,0.012501889,0.012033776,0.011560158,0.011086541,0.010612924,0.010139307,0.009682412,0.009241179,0.008799946,0.008358712,0.007917479,0.007512256,0.007132899,0.006753543,0.006374186,0.00599483,0.005672641,0.00538157,0.005090499,0.004799428,0.004508357,0.004271033,0.004055332,0.00383963,0.003623929,0.003408228,0.003238458,0.003081742,0.002925027,0.00276831,0.002611595,0.002490031,0.002374952,0.002259873,0.002144794,0.002029714,0.001924456,0.001820172,0.001715887,0.001611603,0.001507319,0.001417324,0.001327689,0.001238055,0.00114842,0.001059813,0.000995237,0.000930662,0.000866086,0.000801511,0.000739524,0.000699236,0.000658949,0.000618662,0.000578374,0.000540011,0.000510904,0.000481797,0.00045269,0.000423583,0.000395713,0.00037181,0.000347908,0.000324005,0.000300103,0.000277896,0.000259583,0.000241271,0.000222958,0.000204646,0.000188182,0.000174881,0.000161581,0.00014828,0.00013498,0.000123521,0.000114461,0.000105402,0.000096342,0.000087282,0.000079861,0.000074078,0.000068295,0.000062512,0.000056729,0.000052254,0.000048785,0.000045315,0.000041845,0.000038376,0.000035636,0.000033323,0.000031009,0.000028696,0.000026383,0.000024876,0.000023719,0.000022563,0.000021406,0.00002025,0.000019534,0.000018955,0.000018377,0.000017799,0.000017221,0.000016962,0.000016769,0.000016576,0.000016383,0.00001619,0.000015653,0.000015075,0.000014497,0.000013918,0.00001334,0.000012762,0.000012184,0.000011605,0.000011027,0.000010458,0.000010265,0.000010073,0.00000988,0.000009687,0.000009477,0.000009091,0.000008706,0.00000832,0.000007935,0.000007549,0.000007164,0.000006778,0.000006393,0.000006007,0.000005579,0.000005001,0.000004422,0.000003844,0.000003266,0.000002798,0.000002605,0.000002413,0.00000222,0.000002027,0.000001902,0.000001902,0.000001902,0.000001902,0.000001902,0.000001822,0.000001629,0.000001436,0.000001243,0.000001051,0.000000858,0.000000665,0.000000472,0.00000028,0.000000087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
