wavelength,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499,500,501,502,503,504,505,506,507,508,509,510,511,512,513,514,515,516,517,518,519,520,521,522,523,524,525,526,527,528,529,530,531,532,533,534,535,536,537,538,539,540,541,542,543,544,545,546,547,548,549,550,551,552,553,554,555,556,557,558,559,560,561,562,563,564,565,566,567,568,569,570,571,572,573,574,575,576,577,578,579,580,581,582,583,584,585,586,587,588,589,590,591,592,593,594,595,596,597,598,599,600,601,602,603,604,605,606,607,608,609,610,611,612,613,614,615,616,617,618,619,620,621,622,623,624,625,626,627,628,629,630,631,632,633,634,635,636,637,638,639,640,641,642,643,644,645,646,647,648,649,650,651,652,653,654,655,656,657,658,659,660,661,662,663,664,665,666,667,668,669,670,671,672,673,674,675,676,677,678,679,680,681,682,683,684,685,686,687,688,689,690,691,692,693,694,695,696,697,698,699,700
mw,0.0009085903,0.0009085903,0.0009223568,0.0009361233,0.0009498899,0.0009774229,0.0009911894,0.0010049559,0.001032489,0.001032489,0.001060022,0.001060022,0.0010875551,0.0010875551,0.0011150881,0.0011288546,0.0011426211,0.0011563877,0.0011701542,0.0011839207,0.0011976872,0.0011976872,0.0012252203,0.0012252203,0.0012527533,0.0012527533,0.0012802863,0.0012802863,0.0012802863,0.0013078194,0.0013078194,0.0013078194,0.0013353524,0.0013353524,0.0013353524,0.0013353524,0.0013628855,0.0013628855,0.0013628855,0.0013628855,0.0013628855,0.0013904185,0.0013904185,0.0013904185,0.0013904185,0.0013904185,0.0013904185,0.0014179515,0.0014179515,0.0014179515,0.0014179515,0.0014179515,0.0014179515,0.0014179515,0.0014179515,0.0014179515,0.0014179515,0.0014179515,0.0014179515,0.0014454846,0.0014454846,0.0014730176,0.0014730176,0.0014730176,0.0014730176,0.0014730176,0.0014454846,0.0014454846,0.0014454846,0.0014454846,0.0014454846,0.0014179515,0.0014179515,0.001404185,0.0013904185,0.0013904185,0.0013904185,0.0013904185,0.0014179515,0.0014317181,0.0014454846,0.0014730176,0.0014730176,0.0014730176,0.0014730176,0.0014730176,0.0014454846,0.0014317181,0.001404185,0.0013904185,0.0013628855,0.0013628855,0.0013353524,0.0013353524,0.0013078194,0.0012940529,0.0012802863,0.0012802863,0.0013078194,0.0013078194,0.0013078194,0.0013353524,0.0013353524,0.0013353524,0.0013353524,0.0013491189,0.0013628855,0.0013904185,0.001404185,0.0014317181,0.0014454846,0.0014592511,0.0014730176,0.0015143172,0.0015556167,0.0016106828,0.0016519824,0.0016795154,0.0016932819,0.0016932819,0.0016932819,0.0016657489,0.0016932819,0.0016932819,0.001720815,0.0017345815,0.001748348,0.0017758811,0.0018171806,0.0018447137,0.0018722467,0.0018997797,0.0019548458,0.0019961454,0.0020512115,0.0020787445,0.0021338106,0.0021751101,0.0021888767,0.0022164097,0.0022577093,0.0022852423,0.0023265419,0.0023678414,0.002409141,0.002464207,0.0025192731,0.0025605727,0.0026294053,0.0026844714,0.0027395374,0.0027670705,0.0028221366,0.0028772026,0.0029460352,0.0030011013,0.0030561674,0.0031112335,0.0031662996,0.0032213656,0.0032764317,0.0033452643,0.0034003304,0.0034553965,0.0035242291,0.0035930617,0.0036756608,0.0037444934,0.0038270925,0.0038821586,0.0039372247,0.0039785242,0.0040198238,0.0040611233,0.0041024229,0.0041299559,0.004157489,0.004185022,0.0042263216,0.0042676211,0.0042951542,0.0043226872,0.0043502203,0.0043777533,0.0044190529,0.0044741189,0.0045842511,0.0046393172,0.0047356828,0.0047769824,0.0048045154,0.0048182819,0.004845815,0.0049008811,0.0049559471,0.0050110132,0.0050798458,0.0051211454,0.0051486784,0.0051762115,0.0052450441,0.0053001101,0.0053689427,0.0054653084,0.0055479075,0.0056305066,0.0056855727,0.0057544053,0.0058094714,0.0058645374,0.005905837,0.0059609031,0.0060159692,0.0060710352,0.0061261013,0.0061811674,0.00625,0.0063050661,0.0063738987,0.0064427313,0.0064977974,0.0065390969,0.0065803965,0.0066079295,0.006621696,0.0066629956,0.0066905286,0.0067180617,0.0067455947,0.0067868943,0.0068281938,0.0068694934,0.006910793,0.0069520925,0.0069933921,0.0070346916,0.0070622247,0.0070897577,0.0070622247,0.0070897577,0.0070897577,0.0070897577,0.0071172907,0.0071172907,0.0071172907,0.0071172907,0.0071172907,0.0070897577,0.0070622247,0.0070759912,0.0070209251,0.0069520925,0.0068832599,0.0068144273,0.0067593612,0.0067042952,0.006621696,0.0065803965,0.0064702643,0.0063876652,0.006277533,0.0061811674,0.0060985683,0.0060159692,0.00593337,0.0058094714,0.0056855727,0.0054928414,0.0053827093,0.0052450441,0.0051486784,0.0050660793,0.0049559471,0.0048320485,0.0047081498,0.0045704846,0.0044052863,0.0042813877,0.0041437225,0.0039785242,0.003840859,0.0037031938,0.0035930617,0.0034553965,0.0033314978,0.0032488987,0.0031112335,0.0029460352,0.002780837,0.0026569383,0.0025605727,0.0024504405,0.0023265419,0.0021888767,0.0020787445,0.0019961454,0.0019135463,0.0018309471,0.0017758811,0.001720815,0.0016519824,0.0015418502,0.0014592511,0.0013078194,0.0012527533,0.0011426211,0.0011013216,0.001060022,0.0010049559,0.0009498899,0.0009085903,0.0008672907,0.0008122247,0.0007709251,0.0007433921,0.0007020925,0.000660793,0.0006332599,0.0005919604,0.0005506608,0.0005093612,0.0004680617,0.0004267621,0.0003854626,0.0003579295,0.00031663,0.0003028634,0.0002890969,0.0002890969,0.0002615639,0.0002615639,0.0002615639,0.0002340308,0.0002202643,0.0001927313,0.0001651982,0.0001514317,0.0001376652,0.0001238987,0.0001101322,9.63656387665198E-05,9.63656387665198E-05,9.63656387665198E-05,8.25991189427313E-05,8.25991189427313E-05,5.50660792951542E-05,4.12995594713656E-05,4.12995594713656E-05,1.37665198237885E-05,1.37665198237885E-05,1.37665198237885E-05,1.37665198237885E-05,1.37665198237885E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37665198237885E-05,1.37665198237885E-05,1.37665198237885E-05,1.37665198237885E-05,1.37665198237885E-05,1.37665198237885E-05,1.37665198237885E-05,1.37665198237885E-05,1.37665198237885E-05,1.37665198237885E-05,1.37665198237885E-05,1.37665198237885E-05
sw,0.0008363069,0.0008363069,0.0008548915,0.0008920607,0.0009292299,0.000966399,0.0010035682,0.001059322,0.0011150758,0.0011708296,0.0012265834,0.0012637526,0.0013195064,0.0013752602,0.001431014,0.0014867678,0.001523937,0.0015796908,0.0016354445,0.0016726137,0.0017283675,0.0017841213,0.0018398751,0.0018956289,0.0019513827,0.0020071365,0.0020628903,0.0021186441,0.0021558133,0.0022301517,0.0022673208,0.00230449,0.0023788284,0.0024159976,0.0024717514,0.0025275052,0.0025646744,0.0026204282,0.002676182,0.0027319358,0.0027876896,0.0028248588,0.002862028,0.0028991971,0.0029735355,0.0030107047,0.0030478739,0.0030850431,0.0031222123,0.0031593815,0.0031965507,0.0032337199,0.0032708891,0.0033080583,0.0033452275,0.0033823967,0.0034195659,0.0034567351,0.0034939043,0.0035310734,0.003549658,0.0035868272,0.0036239964,0.0036611656,0.0036797502,0.0037169194,0.0037540886,0.0037912578,0.003828427,0.0038655962,0.0039027654,0.0039399346,0.0039771038,0.004014273,0.0040700268,0.0041257806,0.0041629497,0.0042372881,0.0042930419,0.0043487957,0.0044045495,0.0044788879,0.0045718109,0.0046461493,0.0047204877,0.0048319952,0.0049249182,0.0050364258,0.0051479334,0.0052408564,0.0053337794,0.0054452869,0.0055567945,0.0056683021,0.0057983943,0.0059284865,0.0060399941,0.0061886708,0.0062815938,0.006411686,0.0065417782,0.0066532858,0.0067833779,0.0068948855,0.0070063931,0.0071364853,0.0072479929,0.0073966696,0.0075081772,0.0076382694,0.007749777,0.0078427,0.007935623,0.0080471305,0.0081586381,0.0082701457,0.0083630687,0.0084559917,0.0085489147,0.0086604222,0.0087347606,0.0088462682,0.0089206066,0.0090135296,0.009087868,0.0091622064,0.0092365448,0.0092922985,0.0093480523,0.0094038061,0.0094595599,0.0095338983,0.0095338983,0.0095710675,0.0096082367,0.0096082367,0.0096082367,0.0096082367,0.0096082367,0.0096082367,0.0095338983,0.0095338983,0.0094781445,0.0094038061,0.0093294677,0.0092365448,0.0091436218,0.0090321142,0.0088834374,0.0087533452,0.008623253,0.0084559917,0.0082701457,0.0080842997,0.0079542076,0.0078055308,0.0076196848,0.0075081772,0.0073223313,0.0070993161,0.0068948855,0.0067647933,0.0065789474,0.0064674398,0.006318763,0.0061515016,0.0060214095,0.0058727327,0.0057240559,0.0055567945,0.0054081178,0.0052222718,0.0050921796,0.0049435028,0.004794826,0.0045903955,0.0044417187,0.0042930419,0.0040886114,0.0039585192,0.003828427,0.0036611656,0.0034753197,0.0033080583,0.0031593815,0.0029735355,0.0028434434,0.0026575974,0.002490336,0.0023230746,0.0021558133,0.0020071365,0.0018584597,0.0017097829,0.0016168599,0.0014867678,0.0013938448,0.0012637526,0.0011894142,0.0010964912,0.0010221528,0.0009478145,0.0009106453,0.0008363069,0.0007805531,0.0007433839,0.0007062147,0.0006504609,0.0006132917,0.0005761225,0.0005389533,0.0005017841,0.0004831995,0.0004646149,0.0004274457,0.0004088611,0.0003902765,0.0003531073,0.0003531073,0.0003159382,0.0003159382,0.000278769,0.000278769,0.0002601844,0.0002415998,0.0002415998,0.0002044306,0.0002044306,0.000185846,0.0001672614,0.0001672614,0.0001300922,0.0001300922,0.0001300922,9.2923E-05,9.2923E-05,9.2923E-05,9.2923E-05,7.43383883437407E-05,5.57537912578055E-05,5.57537912578055E-05,5.57537912578055E-05,5.57537912578055E-05,5.57537912578055E-05,5.57537912578055E-05,3.71691941718703E-05,1.85845970859352E-05,1.85845970859352E-05,1.85845970859352E-05,1.85845970859352E-05,1.85845970859352E-05,1.85845970859352E-05,1.85845970859352E-05,1.85845970859352E-05,1.85845970859352E-05,1.85845970859352E-05,1.85845970859352E-05,1.85845970859352E-05,1.85845970859352E-05,1.85845970859352E-05,1.85845970859352E-05,1.85845970859352E-05,1.85845970859352E-05,1.85845970859352E-05,1.85845970859352E-05,1.85845970859352E-05,1.85845970859352E-05,1.85845970859352E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85845970859352E-05,1.85845970859352E-05,1.85845970859352E-05,1.85845970859352E-05,1.85845970859352E-05,1.85845970859352E-05,1.85845970859352E-05,1.85845970859352E-05,1.85845970859352E-05,1.85845970859352E-05,1.85845970859352E-05,1.85845970859352E-05,1.85845970859352E-05,1.85845970859352E-05,1.85845970859352E-05,1.85845970859352E-05,1.85845970859352E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uv,0.004606108,0.004606108,0.004745687,0.0049690135,0.0051644241,0.0054435822,0.0056669086,0.0059739825,0.0061693931,0.0064485512,0.0067835408,0.0070906147,0.007341857,0.0075372676,0.0077885099,0.0081793311,0.0084026576,0.008625984,0.0089609737,0.0091843002,0.0094076266,0.0095751214,0.0099101111,0.0100496901,0.0104684272,0.0106917537,0.0109988275,0.011222154,0.0115850595,0.0118921333,0.0121154598,0.0124783653,0.0127016917,0.0129808498,0.013232092,0.0134275027,0.0136508291,0.0138741555,0.0140137346,0.0141253978,0.014237061,0.0143208084,0.0144045559,0.0143766401,0.0144324717,0.0144883033,0.0144883033,0.0144324717,0.0143766401,0.0144045559,0.0142928926,0.0141253978,0.0139299872,0.0137624923,0.0135391659,0.0132879236,0.013092513,0.0128691865,0.0126179443,0.0123387862,0.0120596282,0.0118083859,0.0114175646,0.0111663224,0.0109709117,0.0107475853,0.0104125956,0.0101334376,0.0099101111,0.0095472056,0.0093797108,0.0091005527,0.0087376473,0.008486405,0.0083189102,0.0080397521,0.0077885099,0.0075651834,0.007341857,0.0071464463,0.0068952041,0.0066439618,0.006476467,0.0061414773,0.0060018983,0.0056948244,0.005471498,0.0052202557,0.0049969293,0.0047177712,0.0045502764,0.0042711183,0.0041036235,0.003880297,0.0037128022,0.0034615599,0.0033219809,0.0031544861,0.003014907,0.002875328,0.002735749,0.0026240858,0.0024845067,0.0023728435,0.0022611803,0.0021495171,0.0020378538,0.0019541064,0.001870359,0.0017866116,0.0017028642,0.0016191167,0.0015353693,0.0014516219,0.0013957903,0.0013399587,0.0012841271,0.0012282955,0.0011724638,0.0011166322,0.0010608006,0.001004969,0.0009770532,0.0009212216,0.0008933058,0.0008374742,0.0008095584,0.0007816426,0.0007537268,0.000725811,0.0006978951,0.0006699793,0.0006420635,0.0006420635,0.0005862319,0.0005862319,0.0005583161,0.0005304003,0.0005304003,0.0004745687,0.0004745687,0.0004745687,0.0004745687,0.0004187371,0.0004187371,0.0004187371,0.0004187371,0.0003629055,0.0003629055,0.0003629055,0.0003629055,0.0003629055,0.0003070739,0.0003070739,0.0003070739,0.0003070739,0.0003070739,0.0003070739,0.0003070739,0.0002791581,0.0002512423,0.0002512423,0.0002512423,0.0002512423,0.0002512423,0.0002512423,0.0002512423,0.0002512423,0.0002233264,0.0001954106,0.0001954106,0.0001954106,0.0001954106,0.0001954106,0.0001954106,0.0001954106,0.0001954106,0.0001954106,0.000139579,0.000139579,0.000139579,0.000139579,0.000139579,0.000139579,0.000139579,0.000139579,0.000139579,0.0001116632,8.37474177879515E-05,8.37474177879515E-05,8.37474177879515E-05,8.37474177879515E-05,8.37474177879515E-05,8.37474177879515E-05,8.37474177879515E-05,2.79158059293172E-05,2.79158059293172E-05,2.79158059293172E-05,2.79158059293172E-05,2.79158059293172E-05,2.79158059293172E-05,2.79158059293172E-05,2.79158059293172E-05,2.79158059293172E-05,2.79158059293172E-05,2.79158059293172E-05,2.79158059293172E-05,2.79158059293172E-05,2.79158059293172E-05,2.79158059293172E-05,2.79158059293172E-05,2.79158059293172E-05,2.79158059293172E-05,2.79158059293172E-05,2.79158059293172E-05,2.79158059293172E-05,2.79158059293172E-05,2.79158059293172E-05,2.79158059293172E-05,2.79158059293172E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.79158059293172E-05,2.79158059293172E-05,2.79158059293172E-05,2.79158059293172E-05,2.79158059293172E-05,2.79158059293172E-05,2.79158059293172E-05,2.79158059293172E-05,2.79158059293172E-05,2.79158059293172E-05,2.79158059293172E-05,2.79158059293172E-05,2.79158059293172E-05,2.79158059293172E-05,2.79158059293172E-05,2.79158059293172E-05,2.79158059293172E-05,2.79158059293172E-05,2.79158059293172E-05,2.79158059293172E-05,2.79158059293172E-05,2.79158059293172E-05
